id,used,name,region,stemmedName,extractedName,latitude,longitude
2368,True,Maksmä,other,maksm,Maksmä,,
4633,True,Maksmemi,other,maksmem,Maksmemi,,
1373,True,Maksmo,other,maksmo,Maksmo,63.2136,22.05943
3557,True,MaksmS,other,maksms,MaksmS,,
3391,True,Maksniemi,other,maksniem,Maksniemi,65.67822,24.78172
2807,True,Maksu,,maksu,Maksu,,
4642,True,Makula,karelia,makul,Makula,60.34134,29.10401
10072,True,Malilla,other,mal,Malilla,,
7932,True,Malis,other,malis,Malis,,
11710,True,Maliskylä,other,maliskyl,Maliskylä,63.95487,25.14122
9090,True,Maliusjoki,other,maliusjok,Maliusjoki,,
11908,True,Maljasalmi,other,maljasalm,Maljasalmessa,,
9461,True,Mälkiä,other,mälk,Mälkiä,,
9201,True,Mälkeilläon,other,mälkeiläo,Mälkeilläon,,
9311,True,Mälkiälä,karelia,mälkiäl,Mälkiälä,,
2019,True,Malkkila,other,malkkil,Malkkila,62.32948,28.52797
3455,True,Mälkölä,karelia,mälköl,Mälkölä,60.67839,29.49743
8202,True,Malkölä,karelia,malköl,Malkölä,,
3701,True,Malku,other,malku,Malku,,
9987,True,Mälkylä,,mälkyl,Mälkylä,,
6512,True,Mallasjoki,other,mallasjok,Mallasjoki,,
358,True,Mälliäinen,other,mälliäin,Mälliäinen,,
6156,True,Mallinkainen,other,mallinkain,Mallinkainen,60.90426,24.7946
4581,True,Mallusjoki,other,mallusjok,Mallusjoki,60.73651,25.61703
7485,True,Malmi,other,malm,Malmi,60.25171,25.01136
4470,True,Malmö,other,malmö,Malmö,,
6336,True,Malvala,other,malval,Malvala,,
8910,True,Mämmälä,other,mämmäl,Mämmälä,,
5461,True,Mammila,other,mammil,Mammila,66.72037,23.9125
7266,True,Män,,män,Män,,
7376,True,Mändel,,mändel,Mändel,,
1323,True,Manila,other,manil,Manila,,
5094,True,Mankkaa,other,mank,Mankkaa,60.19424,24.76996
3230,True,Mankala,other,mankal,Mankala,60.91661,26.17636
4795,True,Männäinen,other,männäin,Männäinen,60.82716,21.52853
7319,True,Manner,other,manner,Manner,,
12076,True,Mannervaara,other,mannervaar,Mannervaara,62.36836,30.92711
3099,True,Mannikkala,karelia,mannikkal,Mannikkala,60.75849,28.90709
7673,True,Mannilatasuvat,other,mannilatasuv,Mannilatasuvat,,
8027,True,Manninen,other,mannin,Manninen,65.75,29.41667
338,True,Männistö,other,männistö,Männistö,67.13333,24
3483,True,Mansala,other,mansal,Mansala,,
6742,True,Mansikkala,karelia,mansikkal,Mansikkala,60.88987,29.25333
7222,True,Mansikkamäki,karelia,mansikkamäk,Mansikkamäki,,
6013,True,Mansila,karelia,mansil,Mansila,61.27395,32.16745
6567,True,Mänsölä,karelia,mänsöl,Mänsölä,,
2558,True,Manssilankylä,karelia,manssilankyl,Manssilankylä,,
4623,True,Mantsi,karelia,mant,Mantsi,,
192,True,Mänttä,other,mänt,Mänttä,62.02966,24.60268
656,True,Mäntsälä,other,mäntsäl,Mäntsälä,60.63333,25.31667
3302,True,Mantila,other,mantil,Mantila,62.45007,22.77293
5365,True,Mäntlahti,other,mäntlaht,Mäntlahti,60.5135,27.34452
8068,True,Mäntsäkylä,karelia,mäntsäkyl,Mäntsäkylä,,
5582,True,Mäntsäläkk,other,mäntsäläk,Mäntsäläkk,,
6375,True,Mäntsärä,other,mäntsär,Mäntsärä,,
3959,True,Mantsinsaari,karelia,mantsinsaar,Mantsinsaari,,
7097,True,Mänttäkk,other,mänttäk,Mänttäkk,,
6256,True,Mänty,other,mänty,Mänty,66.7,25.03333
12405,True,Mäntyhaiju,other,mäntyhaiju,Mäntyhaiju,,
5729,True,Mantyharju,other,mantyharju,Mantyharju,61.32167,26.91699
8652,True,Mäntyharju,karelia,mäntyharju,Mäntyharju,,
5897,True,Mäntyharjuas,other,mäntyharjuas,Mäntyharjuas,,
12141,True,Mäntyharjy,other,mäntyharjy,Mäntyharjy,,
805,True,Mäntylä,karelia,mäntyl,Mäntylä,,
8371,True,Mäntylähti,other,mäntyläht,Mäntylähti,,
2749,True,Mäntyluoto,other,mäntyluoto,Mäntyluoto,61.59693,21.50166
7779,True,Mäntyluotp,other,mäntyluotp,Mäntyluotp,,
8244,True,Mäntyperä,other,mäntyper,Mäntyperä,64.24782,25.70451
3931,True,Mäntyselkä,,mäntyselk,Mäntyselkä,,
9818,True,Maria,other,mar,Maria,,
4963,True,Maria IssakainenSoanlahti,,maria issakainensoanlaht,Maria IssakainenSoanlahti,,
4058,True,Marianpitäjä,other,marianpitäj,Marianpitäjä,,
387,True,Marianvaara,karelia,marianvaar,Marianvaara,,
2838,True,Marikarvia,other,marikarv,Marikarvia,,
2427,True,Marikkala,other,marikkal,Marikkala,,
11195,True,Marinkainen,other,marinkain,Marinkainen,63.94387,23.4337
2493,True,Mariussa,,mariu,Mariussa,,
11651,True,Marja,karelia,marj,Marja,,
5363,True,Marja-Leena,karelia,marja-l,Marja-Leena,,
586,True,Marjakoski,karelia,marjakosk,Marjakoski,,
1823,True,Marjalahti,karelia,marjalaht,Marjalahti,,
6626,True,Marjaniemi,other,marjaniem,Marjaniemi,60.2018,25.08275
6289,True,Marjatta,other,marjat,Marjatta,,
5387,True,Marjavaara,karelia,marjavaar,Marjavaara,62.38333,32.16667
6650,True,Märkäjärvi,other,märkäjärv,Märkäjärvi,66.83333,28.66667
5279,True,Marlussa,,marlu,Marlussa,,
1581,True,Martta,other,mart,Martta,,
6138,True,Martinkarhala,karelia,martinkarhal,Martinkarhala,,
5121,True,Matinkylä,other,matinkyl,Matinkylä,60.15885,24.74241
3780,True,Martinniemi,other,martinniem,Martinniemi,65.21241,25.30941
12108,True,Martonvaara,other,martonvaar,Martonvaara,63.03851,29.42053
2237,True,Marttila,karelia,marttil,Marttila,,
4371,True,Marttilakk,other,marttilak,Marttilakk,,
10936,True,Marttisjärvi,other,marttisjärv,Marttisjärvi,,
10663,True,Mary,other,mary,Mary,,
3485,True,Maryjaasema,other,maryjaasem,Maryjaasema,,
1072,True,Märynummi,other,märynu,Märynummi,,
3663,True,Masia,other,mas,Masia,61.37399,21.9935
3961,True,Masala,other,masal,Masala,60.15757,24.52895
8348,True,Mäskälä,other,mäskäl,Mäskälä,,
2182,True,Masku,other,masku,Masku,60.57082,22.09883
7876,True,Maskukk,other,maskuk,Maskukk,,
1516,True,Matti,other,mat,Matti,68.3667,25.89034
9858,True,Matanen,other,matan,Matanen,,
9568,True,Matarenki,other,matarenk,Matarenki,,
11472,True,Mätäs-vaara,,mätäs-vaar,Mätäs-vaara,,
794,True,Mathildedal,other,mathildedal,Mathildedal,60.21697,22.90031
2214,True,Matikaisillaoli,other,matikaisillaol,Matikaisillaoli,,
5474,True,Matikkala,karelia,matikkal,Matikkala,60.97652,29.55683
5939,True,Matkalampi,other,matkal,Matkalampi,,
7473,True,Matkaniva,other,matkaniv,Matkaniva,64.24057,25.01248
8101,True,Matkantaka,other,matkantak,Matkantaka,,
10333,True,Matkaselässä,,matkasel,Matkaselässä,,
10557,True,Matkaselkä-,karelia,matkaselkä-,Matkaselkä-,,
10211,True,Matkaselkäas,karelia,matkaselkäas,Matkaselkäas,,
46,True,Matku,other,matku,Matku,60.96162,23.50738
1947,True,Matkuas,other,matkuas,Matkuas,,
4910,True,Matkusjoki,other,matkusjok,Matkusjoki,61.03901,22.64271
11745,True,Matosaari,other,matosaar,Matosaari,,
11431,True,Matri,karelia,matr,Matri,,
7861,True,Matsinsaari,karelia,matsinsaar,Matsinsaari,,
4635,True,Mattila,other,mattil,Mattila,67.35,26.86667
7921,True,Mattilanalue,other,mattilanalue,Mattilanalue,,
7411,True,Mattilankartano,other,mattilankartano,Mattilankartano,,
7712,True,Mattilantila,other,mattilantil,Mattilantila,,
6326,True,Mattisenlahti,other,mattisenlaht,Mattisenlahti,62.59126,29.57601
8181,True,Matvo,other,matvo,Matvo,,
11084,True,Maula,other,maula,Maula,66.86667,24.66667
12248,True,Mauno,other,mauno,Mauno,61.00058,27.07862
4480,True,Maunula,other,maunul,Maunula,62.98647,21.9873
7693,True,Mauri,other,mauri,Mauri,,
3096,True,Mausjärvi,,mausjärv,Mausjärvi,,
1180,True,Maxmä,other,maxm,Maxmä,,
4858,True,Maxmo,,maxmo,Maxmo,,
8552,True,Mct,,mct,Mct,,
9763,True,Me,,me,Me,,
9519,True,Meflilä,other,meflil,Meflilä,,
12430,True,MeHilä,other,mehil,MeHilä,,
8541,True,Mehiläsmäki,other,mehiläsmäk,Mehiläsmäki,,
7014,True,Meihikkälä,other,meihikkäl,Meihikkälä,,
4847,True,Meijerhovi,other,meijerhov,Meijerhovi,,
1689,True,Meililä,other,meilil,Meililä,,
4471,True,Meisämaalla,,meisäm,Meisämaalla,,
1864,True,Meisäpinti,,meisäpint,Meisäpinti,,
5246,True,Meksikko,other,meksiko,Meksikko,,
2822,True,Mellllä,other,mel,Melli,,
1894,True,Mel-Iilä,other,mel-iil,Mel-Iilä,,
10019,True,Melalahti,other,melalaht,Melalahti,64.4056,27.66764
9584,True,Melliiä,other,meliiä,Melliiä,,
2159,True,Meliilä,other,meliil,Meliilä,,
2827,True,Melilä,other,melil,Melilä,,
8819,True,Melkala,other,melkal,Melkala,,
3727,True,Melkilä,other,melkil,Melkilä,,
7506,True,Melkkola,other,melkkol,Melkkola,60.93474,28.12274
848,True,Mellilä,other,mellil,Mellilä,60.76667,22.95
4209,True,Mellilaas,other,mellilaas,Mellilaas,,
2816,True,Melliläas,other,melliläas,Melliläas,,
2697,True,Melliläkk,other,melliläk,Melliläkk,,
6762,True,Mellinkainen,other,mellinkain,Mellinkainen,,
8484,True,Mellonkylä,other,mellonkyl,Mellonkylä,,
8575,True,Mello,other,melo,Mello,61.14539,23.55022
7742,True,Meltola,other,meltol,Meltola,60.12649,23.75856
9985,True,Menkala,other,menkal,Menkala,,
9994,True,Menonen,other,menon,Menonen,61.0198,23.48645
2070,True,Mensovaara,karelia,mensovaar,Mensovaara,,
7202,True,Mensunvaara,karelia,mensunvaar,Mensunvaara,61.67098,30.21996
5993,True,Menton,other,mento,Menton,,
6333,True,merillä,karelia,mer,merillä,,
3151,True,merellä,other,mere,merellä,,
12304,True,Merijarvellä,,merijarv,Merijarvellä,,
8226,True,Merijärvi,other,merijärv,Merijärvi,64.3,24.45
5893,True,Merijärvikk,other,merijärvik,Merijärvikk,,
4599,True,Merijoki,karelia,merijok,Merijoki,,
4962,True,Merikaarto,other,merikaarto,Merikaarto,63.06495,21.95914
3926,True,Merikapteeni,other,merikapt,Merikapteeni,,
620,True,Merikarvia,other,merikarv,Merikarvia,61.85839,21.50035
4034,True,Merikarviakk,other,merikarviak,Merikarviakk,,
2902,True,Merikarvio,other,merikarvio,Merikarvio,,
7102,True,Merikatvia,other,merikatv,Merikatvia,,
8191,True,Merikoski,other,merikosk,Merikoski,,
7071,True,Merilä,other,meril,Merilä,63.73333,28.98333
617,True,Merimasku,other,merimasku,Merimasku,60.48333,21.86667
6831,True,Merinkylä,other,merinkyl,Merinkylä,,
1795,True,merivartio,other,merivartio,merivartio,,
5805,True,Merivartiosto,other,merivartiosto,Merivartiosto,,
10431,True,Merjankylä,karelia,merjankyl,Merjankylä,,
9144,True,Merjenkylä,karelia,merjenkyl,Merjenkylä,,
6984,True,Meromäki,karelia,meromäk,Meromäki,,
9008,True,Merrasjärvi,other,merrasjärv,Merrasjärvi,61.03333,25.66667
4761,True,Mertjärvi,karelia,mertjärv,Mertjärvi,61.06667,29.13333
4692,True,Merttelä,other,merttel,Merttelä,60.55853,22.22919
705,True,Messukylä,other,messukyl,Messukylä,61.48547,23.84222
9817,True,Messukyläkk,other,messukyläk,Messukyläkk,,
9236,True,mestari,other,mestar,mestari,,
7466,True,Mesterjärvi,karelia,mesterjärv,Mesterjärvi,60.18481,29.27324
1623,True,Mestilä,other,mestil,Mestilä,61.05049,22.12596
2498,True,Met,,met,Met,,
2569,True,Metsä,,mets,Metsä,,
6589,True,Metsä-Kiikkilä,other,metsä-kiikkil,Metsä-Kiikkilä,,
5087,True,Metsä-Koti,other,metsä-kot,Metsä-Koti,,
11521,True,Metsä-kylä,,metsä-kyl,Metsä-kylä,,
4586,True,Metsäaro,other,metsäaro,Metsäaro,60.46455,22.16604
5292,True,Metsähansa,other,metsäh,Metsähansa,,
9991,True,Metsäjiirtti,karelia,metsäjiirt,Metsäjiirtti,,
1952,True,Metsäkansa,other,metsäk,Metsäkansa,61.23552,23.87612
9611,True,Metsäkangas,other,metsäkangas,Metsäkangas,,
4678,True,Metsäkolila,karelia,metsäkolil,Metsäkolila,,
6836,True,Metsäkulma,other,metsäkulm,Metsäkulma,61.45231,21.68153
8882,True,Metsänkylä,other,metsänkyl,Metsänkylä,,
1569,True,Metsälä,other,metsäl,Metsälä,61,21.3
322,True,Metsämaa,other,metsäm,Metsämaa,61.55819,21.62675
8593,True,Metsämaakk,other,metsämaak,Metsämaakk,,
2631,True,Metsämäki,other,metsämäk,Metsämäki,60.49544,22.34575
5619,True,Metsämikli,karelia,metsämikl,Metsämikli,61.59284,30.31986
2882,True,metsänhoitoa,karelia,metsänhoito,metsänhoitoa,,
9244,True,Metsäpelto,other,metsäpelto,Metsäpelto,63.06667,24.56667
3132,True,Metsäpinti,karelia,metsäpint,Metsäpinti,,
45,True,Metsäpirtti,karelia,metsäpirt,Metsäpirtti,,
3106,True,Metsäpirtinkk,karelia,metsäpirtink,Metsäpirtinkk,,
11984,True,Metsäpirtti Rouvan ensimmäisestä avioliitosta,,metsäpirtti rouvan ensimmäisestä avioliito,Metsäpirtti Rouvan ensimmäisestä avioliitosta,,
2663,True,Metsäpirtti-,karelia,metsäpirtti-,Metsäpirtti-,,
1846,True,Metsäpirttikk,karelia,metsäpirttik,Metsäpirttikk,,
11122,True,Metsäselkä,karelia,metsäselk,Metsäselkä,,
5803,True,Metsikkä,karelia,metsik,Metsikkä,,
9887,True,Metsola,karelia,metsol,Metsola,,
10772,True,Metsolahti,other,metsolaht,Metsolahti,62.24134,26.09675
6729,True,Metsolatasuvat,other,metsolatasuv,Metsolatasuvat,,
5048,True,Mettälä,other,mettäl,Mettälä,63.03333,22.71667
4790,True,Michelspiltom,other,michelspiltom,Michelspiltom,60.61613,26.01695
4990,True,Michigan,,michig,Michigan,,
3797,True,mie,,mie,mie,,
12428,True,Mie-hikkäiä,,mie-hikäiä,Mie-hikkäiä,,
8778,True,miehen,,miehe,miehen,,
12257,True,Miehen aiemmasta avioliitosta,,miehen aiemmasta avioliito,Miehen aiemmasta avioliitosta,,
7586,True,Miehen aikaisemmasta avioliitosta,,miehen aikaisemmasta avioliito,Miehen aikaisemmasta avioliitosta,,
10388,True,Miehen ensimmäisestä avioliitosta,,miehen ensimmäisestä avioliito,Miehen ensimmäisestä avioliitosta,,
3166,True,Miehikkälä,karelia,miehikkäl,Miehikkälä,,
7191,True,Miehikkäläkk,other,miehikkäläk,Miehikkäläkk,,
8865,True,Mieho,other,mieho,Mieho,60.90935,26.69194
7101,True,Miehola,other,miehol,Miehola,60.93825,25.14453
9968,True,Miekalla,other,mieka,Miekalla,,
8205,True,Miekkiö,other,miekiö,Miekkiö,60.89522,25.60673
6685,True,Miekkala,other,miekkal,Miekkala,,
6482,True,Miekkoja,other,mieko,Miekkoja,63.86271,23.50651
6118,True,Mieloinen,other,mieloin,Mieloinen,,
3613,True,Mieluskoski,other,mieluskosk,Mieluskoski,64.17144,25.17342
5472,True,Miemala,other,miemal,Miemala,60.95696,24.50075
9605,True,Miemola,other,miemol,Miemola,,
8621,True,Mierola,other,mierol,Mierola,61.06065,24.38493
10770,True,Mieslahti,other,mieslaht,Mieslahti,64.39245,27.99481
5694,True,Miessaari,other,miessaar,Miessaari,,
10521,True,Mieto,other,mieto,Mieto,,
597,True,Mietoinen,other,mietoin,Mietoinen,60.63333,21.93333
2853,True,Mietoinenkk,other,mietoinenk,Mietoinenkk,,
9940,True,Mietola,,mietol,Mietola,,
6695,True,Miettilä,other,miettil,Miettilä,61.29795,29.21634
10062,True,Miettilänkylä,karelia,miettilänkyl,Miettilänkylä,,
7479,True,Miettula,other,miettul,Miettula,65.5771,25.16592
4835,True,Miikkula,karelia,miikkul,Miikkula,,
4117,True,Miikkulainen,karelia,miikkulain,Miikkulainen,,
11202,True,Miinala,karelia,miinal,Miinala,61.34943,31.87529
12403,True,Miiolaassa,,miiola,Miiolaassa,,
1228,True,Miitolassa,,miitol,Miitolassa,,
12163,True,Mikke,other,mik,Mikke,61.64117,27.33025
11621,True,Mik keli,,mik kel,Mik keli,,
3331,True,Mikkeii,other,mikei,Mikkeii,,
11627,True,Mikkali,,mikkal,Mikkali,,
11632,True,Mikkalinmlk,other,mikkalinmlk,Mikkalinmlk,,
11631,True,Mikkatin mlk,,mikkatin mlk,Mikkatin mlk,,
12331,True,Mikke-li,,mikke-l,Mikke-li,,
10114,True,Mikkefr,other,mikkefr,Mikkefr,,
12211,True,Mikkeli mlk,,mikkeli mlk,Mikkeli mlk,,
10479,True,Mikkeli Rouvan ensimmäisestä avioliitosta,,mikkeli rouvan ensimmäisestä avioliito,Mikkeli Rouvan ensimmäisestä avioliitosta,,
621,True,Mikkelias,other,mikkelias,Mikkelias,,
1514,True,Mikkelimlk,other,mikkelimlk,Mikkelimlk,,
11656,True,Mikkelin mik,,mikkelin mik,Mikkelin mik,,
6976,True,Mikkelinlääni,other,mikkelinl,Mikkelinlääni,,
7358,True,Mikkilä,karelia,mikkil,Mikkilä,61.71659,33.0434
3236,True,Mikkoli,other,mikkol,Mikkoli,,
4922,True,Mikkolanniemi,other,mikkolanniem,Mikkolanniemi,61.68496,29.79121
2411,True,Mikli,karelia,mikl,Mikli,61.51667,30.36667
10796,True,Miklinkyjä,karelia,miklinkyj,Miklinkyjä,,
11328,True,Mikko,other,miko,Mikko,,
7090,True,Mikola,,mikol,Mikola,,
6555,True,Mikonmäki,other,mikonmäk,Mikonmäki,,
8533,True,Mikrilä,karelia,mikril,Mikrilä,61.43351,29.8217
11875,True,Mineraali,other,mineraal,Mineraali,,
3647,True,Minkiö,other,minkiö,Minkiö,60.82598,23.47721
6985,True,Minnesota,other,minneso,Minnesota,,
7475,True,Mirjam,karelia,mirjam,Mirjam,,
12109,True,Misola,other,misol,Misola,,
10053,True,Mitikka,karelia,mitik,Mitikka,,
2860,True,Mlatoinen,other,mlatoin,Mlatoinen,,
3141,True,Mlinchen,other,mlinchen,Mlinchen,,
11564,True,Moaninka,other,moanink,Moaninka,,
10118,True,Moinen,other,moine,Moinen,,
8253,True,Moiniemi,karelia,moiniem,Moiniemi,,
12339,True,Moinsalmi,other,moinsalm,Moinsalmi,61.73659,29.2057
10310,True,Moiseenvaara,karelia,moiseenvaar,Moiseenvaara,,
5089,True,Moisio,other,moisio,Moisio,61.35046,23.76583
11995,True,Mokinmäki,karelia,mokinmäk,Mokinmäki,,
2702,True,Mökköinen,other,mökköin,Mökköinen,60.8978,22.86534
5854,True,Möklahti,karelia,möklaht,Möklahti,61.55673,30.49496
10369,True,Mökkö,other,mökö,Mökkö,,
2294,True,mol k,,mol k,mol k,,
7662,True,Molax,,molax,Molax,,
8535,True,Molensk,other,molensk,Molensk,,
2990,True,Mollilä,other,mollil,Mollilä,,
2918,True,Molsipirtti,karelia,molsipirt,Molsipirtti,,
4675,True,Mommila,other,mommil,Mommila,60.8212,25.06536
683,True,Monni,other,mon,Monni,60.67839,24.85485
6957,True,Monala,other,monal,Monala,,
6458,True,Monnias,other,monnias,Monnias,,
5597,True,Monnila,other,monnil,Monnila,,
6447,True,Monnilaas,other,monnilaas,Monnilaas,,
5042,True,Monninkylä,other,monninkyl,Monninkylä,60.49533,25.53979
5540,True,Monola,karelia,monol,Monola,60.90396,28.1401
5539,True,Monolankylä,karelia,monolankyl,Monolankylä,,
11889,True,Monolanmäki,other,monolanmäk,Monolanmäki,,
6546,True,Mönsälänkylä,,mönsälänkyl,Mönsälänkylä,,
9962,True,Montola,other,montol,Montola,62.16118,27.30318
11934,True,Montöla,other,montöl,Montöla,,
6072,True,Montreal,other,montreal,Montreal,,
2080,True,Montrua,karelia,montru,Montrua,60.80726,30.12623
10615,True,Möntsölä,karelia,möntsöl,Möntsölä,,
10004,True,Montuna,karelia,montu,Montuna,,
10056,True,Möntyharju,other,möntyharju,Möntyharju,,
3000,True,Morimaskusss,,morimaskuss,Morimaskusss,,
6819,True,Morttulanpitäjä,other,morttulanpitäj,Morttulanpitäjä,,
5924,True,Moskova,karelia,moskov,Moskova,55.31528,55.09306
4592,True,Moskovassavv,other,moskovassav,Moskovassavv,,
3884,True,Mösönkansakoulu,other,mösönkansakoulu,Mösönkansakoulu,,
7518,True,Motsämikli,karelia,motsämikl,Motsämikli,,
3086,True,Motsäpirtinkk,karelia,motsäpirtink,Motsäpirtinkk,,
2499,True,Motsäpirtll,karelia,motsäpirtl,Motsäpirtll,,
9078,True,Mouhijäivi,other,mouhijäiv,Mouhijäivi,,
1265,True,Mouhijärvi,other,mouhijärv,Mouhijärvi,61.5,23.01667
680,True,Mouhijärvikk,other,mouhijärvik,Mouhijärvikk,,
5859,True,Mouhu,other,mouhu,Mouhu,61.28479,26.82603
9547,True,Mouhuas,other,mouhuas,Mouhuas,,
9002,True,Möysä,other,möysä,Möysä,,
5957,True,Mtiolaa,karelia,mtiola,Mtiolaa,,
5352,True,MTiolaa-,karelia,mtiolaa-,MTiolaa-,,
2431,True,Mu,,mu,Mu,,
3533,True,Mudnio,other,mudnio,Mudnio,,
9904,True,Muhia,other,muh,Muhia,,
728,True,Muhalahti,karelia,muhalaht,Muhalahti,,
5004,True,Muhniemi,other,muhniem,Muhniemi,60.68508,26.69934
8859,True,Muhntemi,other,muhntem,Muhntemi,,
12061,True,Muhola,other,muhol,Muhola,64.16667,28
523,True,Muhos,other,muhos,Muhos,64.75789,26.13344
4348,True,Muhoskk,other,muhosk,Muhoskk,,
9156,True,Muhulahti,karelia,muhulaht,Muhulahti,60.59797,28.25925
9289,True,Muiirikkala,other,muiirikkal,Muiirikkala,,
6654,True,Muijala,other,muijal,Muijala,60.28148,24.20113
11709,True,Mukkalatasuvat,other,mukkalatasuv,Mukkalatasuvat,,
6594,True,Muliniemi,other,muliniem,Muliniemi,,
11169,True,Muljula,other,muljul,Muljula,62.16907,29.98895
9023,True,Mullo,other,mulo,Mullo,63.13333,22.03333
1545,True,Multia,other,mult,Multia,62.41667,24.78333
6818,True,Multala,karelia,multal,Multala,,
11945,True,Multiaila,,multiail,Multiaila,,
1833,True,Multiakk,other,multiak,Multiakk,,
11517,True,Multio,other,multio,Multio,,
11126,True,MultraHa,,multrah,MultraHa,,
836,True,Munakka,other,munak,Munakka,,
2240,True,Munakanpysäkki,other,munakanpysäk,Munakanpysäkki,,
1262,True,Munakas,other,munakas,Munakas,,
10014,True,Munasuo,karelia,munasuo,Munasuo,,
4466,True,Munjärvi,karelia,munjärv,Munjärvellä,,
5157,True,Munkkiniemi,other,munkkiniem,Munkkiniemi,60.19861,24.87772
4,True,Munsala,other,munsal,Munsala,63.44991,22.45042
9171,True,Munukkala,karelia,munukkal,Munukkala,,
7875,True,MuO,,muo,MuO,,
3543,True,Muoflaa,karelia,muofl,Muoflaa,,
9708,True,Muohijärvi,other,muohijärv,Muohijärvi,,
11834,True,Muohoskk,other,muohosk,Muohoskk,,
2396,True,Muoiaa,karelia,muoiaa,Muoiaa,,
9977,True,MuoInassa,,muoina,MuoInassa,,
6674,True,MuoIqgssa,,muoiqg,MuoIqgssa,,
6254,True,Muojaa,karelia,muoja,Muojaa,,
6498,True,Muolna,karelia,muol,Muol,,
296,True,Muolaa,karelia,muola,Muolaa,,
7841,True,Muoläa,karelia,muolä,Muoläa,,
11688,True,Muölaa,karelia,muöla,Muölaa,,
7667,True,Muolaa-,karelia,muolaa-,Muolaa-,,
4033,True,Muolaakk,karelia,muolaak,Muolaakk,,
8914,True,Muolao,karelia,muolao,Muolaossa,,
9088,True,Muoloa,karelia,muolo,Muoloa,,
3200,True,Muolos,karelia,muolos,Muolos,,
2873,True,muonavarikolla,other,muonavariko,muonavarikolla,,
4102,True,Muonio,other,muonio,Muoniossa,,
8352,True,Muonituslottana,other,muonituslot,Muonituslottana,,
11358,True,Muonitustöissä,other,muonitustö,Muonitustöissä,,
3253,True,Muotoa,karelia,muoto,Muotoa,,
8123,True,Murmo,other,murmo,Murmo,,
3350,True,Murole,other,murol,Murole,61.82409,23.94514
10051,True,Mursula,karelia,mursul,Mursula,61.62304,31.31859
2445,True,Murtamo,other,murtamo,Murtamo,61.1347,21.70035
12204,True,Murtojärvi,karelia,murtojärv,Murtojärvi,61.4,32.16667
5156,True,Murtolahti,other,murtolaht,Murtolahti,63.07233,27.91539
12391,True,Murtolatasuvat,other,murtolatasuv,Murtolatasuvat,,
6185,True,Murtomäki,other,murtomäk,Murtomäki,64.06961,27.57098
10675,True,Murula,other,murul,Murula,,
2894,True,Musta,,mus,Musta,,
1400,True,Musakanlahti,karelia,musakanlaht,Musakanlahti,60.7947,30.00883
4222,True,Musko,other,musko,Musko,62.24296,30.24505
6737,True,Musokanlahti,karelia,musokanlaht,Musokanlahti,,
7029,True,Mussa-,other,mussa-,Mussa-,,
9057,True,Mussaari,other,mussaar,Mussaari,60.21667,23.28333
3922,True,Mussalo,other,mussalo,Mussalo,60.53617,21.55142
3893,True,Mustia,other,must,Mustia,,
9437,True,Mustajärvi,other,mustajärv,Mustajärvi,62.03197,24.0179
11856,True,Mustajoki,other,mustajok,Mustajoki,61.56667,22.46667
11880,True,Mustakangas,other,mustakangas,Mustakangas,,
4138,True,Mustalampi,karelia,mustal,Mustalampi,,
3737,True,Mustalahti,karelia,mustalaht,Mustalahti,,
2913,True,Mustamaa,other,mustam,Mustamaa,64.35995,26.51677
5575,True,Mustamäki,karelia,mustamäk,Mustamäki,61.81667,30.91667
6021,True,Mustamäkias,karelia,mustamäkias,Mustamäkias,,
2640,True,Mustameri,other,mustamer,Mustameri,,
7334,True,Mustapohja,karelia,mustapohj,Mustapohja,,
2344,True,Mustaruukki,karelia,mustaruuk,Mustaruukki,,
49,True,Mustasaari,other,mustasaar,Mustasaari,63.11418,21.68216
10160,True,Mustasuo,karelia,mustasuo,Mustasuo,,
5633,True,Mustianoja,other,mustiano,Mustianoja,,
7500,True,Mustijärvi,other,mustijärv,Mustijärvi,,
2328,True,Mustlahti,other,mustlaht,Mustlahti,60.30521,23.74877
1338,True,Mustio,other,mustio,Mustio,60.14486,23.8616
6044,True,Mustniemi,karelia,mustniem,Mustniemi,,
2258,True,Musto,karelia,musto,Musto,,
3035,True,Mustola,karelia,mustol,Mustola,59.8,30.96667
1432,True,Mutala,other,mutal,Mutala,62.61667,29.85
10820,True,Mutalankylä,other,mutalankyl,Mutalankylä,,
4487,True,Mutaranta,karelia,mutaran,Mutaranta,,
11447,True,Muu-ruvesi,,muu-ruv,Muu-ruvesi,,
8872,True,Muukko,other,muuko,Muukko,61.09199,28.35752
9232,True,Muukonniemi,karelia,muukonniem,Muukonniemi,,
1687,True,Muuria,other,muur,Muuria,,
6235,True,Muurainen,other,muurain,Muurainen,,
4997,True,Muurala,other,muural,Muurala,60.2127,24.64251
10964,True,Muuralakk,other,muuralak,Muuralakk,,
1018,True,Muurame,other,muuram,Muurame,62.13333,25.66667
4724,True,Muuräme,other,muuräm,Muuräme,,
1412,True,Muuramekk,other,muuramek,Muuramekk,,
7203,True,Muurasjärvi,other,muurasjärv,Muurasjärvi,63.54133,25.24264
7132,True,Muuratsalo,other,muuratsalo,Muuratsalo,,
10445,True,Muureme,other,muurem,Muureme,,
7198,True,Muurikkala,other,muurikkal,Muurikkalassa,,
4631,True,Muurila,karelia,muuril,Muurila,60.30468,28.8604
2903,True,Muurla,other,muurl,Muurlassa,,
