id,name,region,stemmedName,extractedName,latitude,longitude
6793,Sorokka,karelia,sorok,Sorokka,64.52322,34.7668
9413,Sorola,karelia,sorol,Sorola,61.4801,30.22888
8760,Sorola,other,sorol,Sorola,60.85,21.63333
11460,Sorsakos,,sorsakos,Sorsakos,,
3767,Sorsakoski,other,sorsakosk,Sorsakoski,62.4567,27.65618
11264,Sorsasalo,other,sorsasalo,Sorsasalo,62.9585,27.68349
10251,Sorta vala,,sorta val,Sorta vala,,
4451,Sortanlahti,karelia,sortanlaht,Sortanlahti,60.83603,30.47356
892,Sortavata,karelia,sortav,Sortava,,
11421,Sortavafanmlk,karelia,sortavafanmlk,Sortavafanmlk,,
94,Sortavala,karelia,sortaval,Sortavala,,
5307,Sortavala,other,sortaval,Sortavala,,
9215,Sortavala-,karelia,sortavala-,Sortavala-,,
2684,Sortavalaas,karelia,sortavalaas,Sortavalaas,,
11414,Sortavalaja,karelia,sortavalaj,Sortavalaja,,
1164,Sortavalamlk,karelia,sortavalamlk,Sortavalamlk,,
231,Sortavalan mlk,,sortavalan mlk,Sortavalan mlk,,
10677,Sortavälan mlk,,sortavälan mlk,Sortavälan mlk,,
10358,Sortavalan mlk Perheen neljä muuta lasta ovat kuolleet,,sortavalan mlk perheen neljä muuta lasta ovat kuol,Sortavalan mlk Perheen neljä muuta lasta ovat kuolleet,,
10671,Sortavalanm,,sortavalanm,Sortavalanm,,
10654,Sortavalanmfk,karelia,sortavalanmfk,Sortavalanmfk,,
11777,Sortavalanmik,karelia,sortavalanmik,Sortavalanmik,,
233,Sortavalanmlk,karelia,sortavalanmlk,Sortavalanmlk,,
9268,Sortavalanmlk-,karelia,sortavalanmlk-,Sortavalanmlk-,,
10866,Sortavalanmllcssa,,sortavalanmllc,Sortavalanmllcssa,,
10245,Sortavalanmllcss,,sortavalanmllcs,Sortavalanmllcss,,
6217,Sortavalanpit,karelia,sortavalanp,Sortavalanpit,,
12100,Sortavalanrnlk,karelia,sortavalanrnlk,Sortavalanrnlk,,
12072,SortavalassaAsuinp,,sortavalassaasuinp,SortavalassaAsuinp,,
3250,Sortavalassavv,other,sortavalassav,Sortavalassavv,,
10202,Sortavalat mlk,,sortavalat mlk,Sortavalat mlk,,
10650,Sortavan mlk,,sortavan mlk,Sortavan mlk,,
4119,Sortavanmlk,karelia,sortavanmlk,Sortavanmlk,,
10425,Sortavatanmlk,karelia,sortavatanmlk,Sortavatanmlk,,
8411,Sortavlanmlk,karelia,sortavlanmlk,Sortavlanmlk,,
12092,Sortevalan mlk,,sortevalan mlk,Sortevalan mlk,,
11182,Sortövalanmlk,karelia,sortövalanmlk,Sortövalanmlk,,
5162,Sorvasta,other,sorv,Sorvasta,,
4781,Sorvakko,other,sorvako,Sorvakko,60.79412,21.40771
4715,Sorvali,karelia,sorval,Sorvali,60.73198,28.69371
4652,Sorvaritovatv,other,sorvaritovatv,Sorvaritovatv,,
10685,Sörväsniemi,other,sörväsniem,Sörväsniemi,,
1110,Sorvasto,other,sorvasto,Sorvasto,60.68097,23.14982
7474,Sorvola,other,sorvol,Sorvola,,
413,Soskua,karelia,sosku,Soskua,,
5900,Sosnlahti,karelia,sosnlaht,Sosnlahti,,
10583,Sot kamo,,sot kamo,Sot kamo,,
1822,sotaan,other,sota,sotaan,,
4534,Sotainvalidien,other,sotainvalid,Sotainvalidien,,
6534,Sotakamo,other,sotakamo,Sotakamo,,
4440,sotalapsena,other,sotalaps,sotalapsena,,
11755,sotapalv,other,sotapalv,sotapalv,,
6168,sotapalvelus,other,sotapalvelus,sotapalvelus,,
3628,sotasairaalassa,karelia,sotasairaal,sotasairaalassa,,
2507,sotasairaalassa,other,sotasairaal,sotasairaalassa,,
8690,sotatoimissa,karelia,sotatoim,sotatoimissa,,
11505,Sotatoimissa,other,sotatoim,Sotatoimissa,,
4552,Sotava,other,sotav,Sotava,,
2397,sotaväessä,karelia,sotaväe,sotaväessä,,
2938,Sotaväessä,other,sotaväe,Sotaväessä,,
1320,Sotaväki,other,sotaväk,Sotaväki,,
7595,Sotavala,karelia,sotaval,Sotavala,,
10506,Sotavalan mlk,,sotavalan mlk,Sotavalan mlk,,
11222,Sotavalanmlk,karelia,sotavalanmlk,Sotavalanmlk,,
1558,Sotavankina,other,sotavank,Sotavankina,,
6318,Sotilasmestari,other,sotilasmestar,Sotilasmestari,,
1345,Sotkia,other,sotk,Sotkia,61.1434,23.79913
9789,Sotkamo,karelia,sotkamo,Sotkamo,,
150,Sotkamo,other,sotkamo,Sotkamo,64.13333,28.41667
4510,Sotkamokk,other,sotkamok,Sotkamokk,,
11293,Sotkaniemi,other,sotkaniem,Sotkaniemi,,
11615,Sotkanniemi,other,sotkanniem,Sotkanniemi,62.7055,27.65557
8628,Sotkulammi,other,sotkul,Sotkulammi,,
6574,Sotkuma,other,sotkum,Sotkuma,62.7379,29.4389
2572,Soujarvi,karelia,soujarv,Soujarvi,,
9175,Soujärvi,karelia,soujärv,Soujärvi,,
1870,Soukanranta,karelia,soukanran,Soukanranta,61.64767,30.8987
11199,Soutjärvi,karelia,soutjärv,Soutjärvi,61.36667,35.36667
8367,Soutjärvi,other,soutjärv,Soutjärvi,,
11198,Soutjärvi,,soutjärv,Soutjärvi,61.36667,35.36667
1661,Souvosae,,souvosae,Souvosae,,
11069,Sovanlahti,other,sovanlaht,Sovanlahti,,
8608,Sovanlinna,other,sovanlin,Sovanlinna,,
230,Spankkova,karelia,spankkov,Spankkova,,
9627,Spankkova,other,spankkov,Spankkova,,
11458,Spojärvellä,,spojärv,Spojärvellä,,
10771,Sprtavalanmlk,karelia,sprtavalanmlk,Sprtavalanmlk,,
7564,Stenkvista,other,stenkv,Stenkvista,,
5152,Stensvik,other,stensvik,Stensvik,60.15372,24.63264
9305,Stolankylä,other,stolankyl,Stolankylä,,
4191,Stormi,other,storm,Stormi,61.33503,23.04534
5712,Strelna,karelia,strel,Strelna,,
751,Strömma,other,ström,Strömma,,
5974,Su,,su,Su,,
3239,Sudenoja,karelia,sudeno,Sudenoja,60.57036,29.4449
6799,Suhmura,other,suhmur,Suhmura,62.47754,29.88463
10256,Sui,,sui,Sui,,
5116,Suihula,other,suihul,Suihula,,
2669,Suikka,karelia,suik,Suikka,,
9735,Suikki,other,suik,Suikki,,
12166,Suikava,other,suikav,Suikava,,
3560,Suikkila,karelia,suikkil,Suikkila,60.61667,28.58333
2286,Suina,other,suina,Suina,,
9211,Suinola,other,suinol,Suinola,,
8011,Suintio,other,suintio,Suintio,,
5852,Suinula,other,suinul,Suinula,61.90869,24.78766
9760,Suinuls,other,suinuls,Suinuls,,
2574,Suiro,other,suiro,Suiro,,
4801,Suis,,suis,Suis,,
8936,Suisamo,karelia,suisamo,Suisamo,,
8283,Suisiamoja,karelia,suisiamo,Suisiamolla,,
10249,Suislamo,karelia,suislamo,Suislamo,,
10339,Suisramo,karelia,suisramo,Suisramo,,
10267,Suist,,suist,Suist,,
10244,Suista mo,,suista mo,Suista mo,,
10252,Suistaino,,suistaino,Suistaino,,
145,Suistamo,karelia,suistamo,Suistamo,,
3279,Suistamo,other,suistamo,Suistamo,,
11394,Suistamö,karelia,suistamö,Suistamö,,
10257,Suistämossa,,suistämo,Suistämossa,,
6403,Suistamo-,karelia,suistamo-,Suistamo-,,
10241,Suistamoas,karelia,suistamoas,Suistamoas,,
1576,Suistamokk,karelia,suistamok,Suistamokk,,
11051,SuistamollaPuol,,suistamollapuol,SuistamollaPuol,,
12229,Suistamolls,,suistamolls,Suistamolls,,
10273,SuistamossaPuol,,suistamossapuol,SuistamossaPuol,,
4120,Suistane,,suistan,Suistane,,
8267,Suistano,karelia,suistano,Suistano,,
12202,Suistarno,karelia,suistarno,Suistarno,,
11488,Suistarpo,karelia,suistarpo,Suistarpo,,
2224,Suistemo,karelia,suistemo,Suistemo,,
10277,Suistnmo,karelia,suistnmo,Suistnmossa,,
11376,Suisto,,suisto,Suisto,,
10831,Suistomaalla,,suistom,Suistomaalla,,
2518,Suistomo,karelia,suistomo,Suistomo,,
2519,Suitamo,karelia,suitamo,Suitamo,,
4318,Suiva,other,suiva,Suiva,,
784,Suivakk,other,suivak,Suivakk,,
10973,Sukava,other,sukav,Sukava,,
6844,Sukeroinen,other,sukeroin,Sukeroinen,,
8136,Sukeva,other,sukev,Sukeva,63.87317,27.43158
7027,Sukevaas,other,sukevaas,Sukevaas,,
12382,Sukevakk,other,sukevak,Sukevakk,,
4217,Sukkola,other,sukkol,Sukkola,,
8012,Suksela,other,suksel,Suksela,60.50062,22.67891
5319,Sukula,other,sukul,Sukula,60.76708,23.59068
11912,Sulkama,other,sulkam,Sulkama,62.59259,29.1546
10562,Sulkava,karelia,sulkav,Sulkava,,
756,Sulkava,other,sulkav,Sulkava,61.78691,28.37299
1993,Sulkava,,sulkav,Sulkava,61.78691,28.37299
11453,Sulkavajla,,sulkavajl,Sulkavajla,,
5244,Sulkavakk,other,sulkavak,Sulkavakk,,
6084,Sulkavala,other,sulkaval,Sulkavala,,
11048,Sulkavanjärvi,other,sulkavanjärv,Sulkavanjärvi,63.33752,26.2084
5594,Sulkavankylä,other,sulkavankyl,Sulkavankylä,62.45,23.55
8537,Sulkevakk,other,sulkevak,Sulkevakk,,
5913,Sulo,other,sulo,Sulo,,
4411,Sulstamo,karelia,sulstamo,Sulstamo,,
4176,Sulva,other,sulv,Sulvalla,,
700,Summa,karelia,sum,Summa,60.5,29.01667
7007,Sumia,other,sum,Sumia,,
4657,Summa,,sum,Summa,60.56587,27.1099
5686,Sumeri,karelia,sumer,Sumeri,,
3805,Sumiainen,other,sumiain,Sumiainen,62.66667,26
12174,Sumiainenja,other,sumiainenj,Sumiainenja,,
7618,Sumiainenkk,other,sumiainenk,Sumiainenkk,,
2472,Sumioinen,other,sumioin,Sumioinen,,
9015,Sumpula,karelia,sumpul,Sumpula,,
3301,Sunlla,other,sun,Sunlla,,
10058,Sunatasuvatv,other,sunatasuvatv,Sunatasuvatv,,
9064,Sundby,other,sundby,Sundby,63.59091,22.63465
5717,Sundeo,,sundeo,Sundeo,,
6761,Suniainen,other,suniain,Suniainen,,
8299,Suniainenkk,other,suniainenk,Suniainenkk,,
7022,Suniia,other,suniia,Suniia,,
8401,Sunikka,other,sunik,Sunikka,,
9563,Sunila,karelia,sunil,Sunila,,
2740,Sunila,other,sunil,Sunila,60.49899,26.95697
9075,Sunila,,sunil,Sunila,,
9581,Sunola,other,sunol,Sunola,,
5325,Suo,,suo,Suo,,
11693,Suoanlahti,karelia,suoanlaht,Suoanlahti,,
9597,Suodennie,,suodenie,Suodennie,,
6494,Suodeniemi,other,suodeniem,Suodeniemi,61.58333,22.75
1336,Suodenniemi,other,suodenniem,Suodenniemi,61.5581,22.78526
6463,Suodenniemikk,other,suodenniemik,Suodenniemikk,,
7538,Suodennimei,other,suodennimei,Suodennimei,,
12096,Suoiahti,other,suoiaht,Suoiahti,,
2045,Suoiärvi,karelia,suoiärv,Suoiärvi,,
10106,Suoinijoki,other,suoinijok,Suoinijoki,,
9527,Suoj,,suoj,Suoj,,
12053,Suojäivi,karelia,suojäiv,Suojäivi,,
7251,Suojala,other,suojal,Suojala,60.75398,24.75743
10756,Suojär vi,,suojär v,Suojär vi,,
3399,Suojarvi,karelia,suojarv,Suojarvellä,,
14,Suojärvi,karelia,suojärv,Suojärvi,,
2041,Suojärvi,other,suojärv,Suojärvi,62.38923,24.58332
10404,Suöjärvi,karelia,suöjärv,Suöjärvi,,
10422,SuojärvellaAsuin,,suojärvellaasu,SuojärvellaAsuin,,
12084,SuojärvelläPu,,suojärvelläpu,SuojärvelläPu,,
12045,Suojärvh,karelia,suojärvh,Suojärvh,,
10154,Suojärvi Rouvan edellisestä avioliitosta,,suojärvi rouvan edellisestä avioliito,Suojärvi Rouvan edellisestä avioliitosta,,
12193,Suojärvi Rouvan ensimmäisestä avioliitosta,,suojärvi rouvan ensimmäisestä avioliito,Suojärvi Rouvan ensimmäisestä avioliitosta,,
4671,Suojärvias,karelia,suojärvias,Suojärvias,,
3504,Suojärvikk,karelia,suojärvik,Suojärvikk,,
6328,Suojärvj,karelia,suojärvj,Suojärvj,,
3019,Suojärvl,karelia,suojärvl,Suojärvl,,
10239,Suojärvollh,,suojärvollh,Suojärvollh,,
5930,Suojäryi,karelia,suojäryi,Suojäryi,,
8260,Suojatuella,,suojatue,Suojatuella,,
4871,Suojoki,karelia,suojok,Suojoki,62.19867,32.61463
4264,Suojoki,other,suojok,Suojoki,62.05989,21.79188
8167,Suojoki,,suojok,Suojoki,,
8434,Suojörvi,karelia,suojörv,Suojörvellä,,
11319,Suoju,other,suoju,Suoju,,
12358,Suokylä,other,suokyl,Suokylä,,
5561,Suolahti,karelia,suolaht,Suolahti,64.96295,30.27381
333,Suolahti,other,suolaht,Suolahti,62.56667,25.83333
11634,Suolahti-,other,suolahti-,Suolahti-,,
4979,Suolahtikk,other,suolahtik,Suolahtikk,,
4744,Suolisto,other,suolisto,Suolisto,,
3182,Suomäki,karelia,suomäk,Suomäki,,
9856,Suomalaisiin,other,suomal,Suomalaisiin,,
11752,Suomen,other,suome,Suomen,62,24
9262,Suomenjoki,other,suomenjok,Suomenjoki,62.62531,27.17081
5567,Suomenkylä,karelia,suomenkyl,Suomenkylä,,
7037,Suomenkylä,other,suomenkyl,Suomenkylä,61.30401,27.47034
5916,Suomenlahti,other,suomenlaht,Suomenlahti,,
9321,Suomenlinna,other,suomenlin,Suomenlinnassa,,
1252,Suomenniemi,other,suomenniem,Suomenniemi,61.33333,27.33333
2992,Suomenniemikk,other,suomenniemik,Suomenniemikk,,
1597,Suomi,other,suomi,Suomi,60.5,22.25
6264,Suomusjärvi,karelia,suomusjärv,Suomusjärvi,,
958,Suomusjärvi,other,suomusjärv,Suomusjärvi,60.35,23.65
993,Suomusjärvikk,other,suomusjärvik,Suomusjärvikk,,
12269,Suömusjoki,other,suömusjok,Suömusjoki,,
1636,Suomussalmi,other,suomussalm,Suomussalmi,65.01408,29.10244
11081,Suomussalmikk,other,suomussalmik,Suomussalmikk,,
11514,Suonne,other,suon,Suonne,,
6093,Suonejoki,karelia,suonejok,Suonejoki,,
7048,Suonejoki,other,suonejok,Suonejoki,,
2323,Suonenjoki,other,suonenjok,Suonenjoki,,
11354,Suonenjöki,other,suonenjök,Suonenjöki,,
9633,Suonenjokias,other,suonenjokias,Suonenjokias,,
3020,Suonenjokikk,other,suonenjokik,Suonenjokikk,,
8549,Suonenniemi,other,suonenniem,Suonenniemi,,
11851,Suonenoki,other,suonenok,Suonenoki,,
453,Suoniemi,other,suoniem,Suoniemi,61.44282,23.21463
9718,Suoniemias,other,suoniemias,Suoniemias,,
4170,Suoniemikk,other,suoniemik,Suoniemikk,,
10429,Suonijoki,other,suonijok,Suonijoki,,
8554,Suonjoki,other,suonjok,Suonjoki,,
11360,Suonlahdella,,suonlahd,Suonlahdella,,
6097,Suonlahti,karelia,suonlaht,Suonlahti,,
8987,Suonlahti,other,suonlaht,Suonlahti,,
12276,Suonlahti,,suonlaht,Suonlahti,,
10098,Suonola,other,suonol,Suonola,61.29618,23.33827
10816,Suononioella,,suononioe,Suononioella,,
3179,Suonpää,karelia,suonp,Suonpää,,
12270,Suonpää,other,suonp,Suonpää,60.95725,23.74015
8304,Suontaa,karelia,suont,Suontaa,,
4588,Suontaankartano,other,suontaankartano,Suontaankartano,,
6398,Suontaka,karelia,suontak,Suontaka,62.41667,35.48333
4442,Suontaka,other,suontak,Suontaka,60.9442,21.80812
6304,Suontio,other,suontio,Suontio,,
5598,Suopelto,other,suopelto,Suopelto,61.49423,25.57817
7340,Suoranta,other,suoran,Suoranta,,
1758,suorittaessaan asevelvollisuuttaan,,suorittaessaan asevelvollisuut,suorittaessaan asevelvollisuuttaan,,
8821,suorittanut,other,suorittanu,suorittanut,,
2373,Suosaari,karelia,suosaar,Suosaari,59.74135,30.46955
9486,Suosaari,other,suosaar,Suosaari,61.73113,27.31184
9143,Suosalmi,other,suosalm,Suosalmi,,
3665,Suosmeri,other,suosmer,Suosmeri,61.47129,21.89738
9963,Suotaala,other,suotaal,Suotaala,,
11085,Suoteniemi,other,suoteniem,Suoteniemi,,
4190,Suotniemi,karelia,suotniem,Suotniemi,61.0322,29.98982
12259,Suovedellä,,suoved,Suovedellä,,
7107,Surva,other,surv,Surva,,
11415,Survo,other,survo,Survo,,
10659,Susilahti,karelia,susilaht,Susilahti,,
4225,Sutela,other,sutel,Sutela,61.37543,28.987
10285,Sutslamolla,,sutslamo,Sutslamolla,,
1342,Suttila,other,suttil,Suttila,61.13908,22.90982
4745,Suudomi,other,suudom,Suudomi,,
6890,Suulisniemi,other,suulisniem,Suulisniemi,60.49365,26.97932
6875,Suumiitty,other,suumiity,Suumiitty,,
11817,Suupohja,other,suupohj,Suupohja,62.33274,22.02555
4326,Suur,karelia,suur,Suur,,
8308,Suur-Merijoki,karelia,suur-merijok,Suur-Merijoki,,
8384,Suur-Miehikkälä,other,suur-miehikkäl,Suur-Miehikkälä,60.7254,27.56645
7248,Suur-Penna,karelia,suur-pen,Suur-Penna,,
7441,Suur-Pero,karelia,suur-pero,Suur-Pero,,
4491,Suur-Perola,karelia,suur-perol,Suur-Perola,,
9116,Suuri,karelia,suuri,Suuri,61.83333,30.65
9729,Suuri-Rytty,karelia,suuri-ryty,Suuri-Rytty,61.83333,30.65
5379,Suurikkala,other,suurikkal,Suurikkala,60.86701,21.46536
7897,Suurila,other,suuril,Suurila,60.61667,22.75
7464,Suurimaa,other,suurim,Suurimaa,61.88333,22.6
6889,Suurkylä,karelia,suurkyl,Suurkylä,60.08536,26.96989
2452,Suurkylä,other,suurkyl,Suurkylä,61.26667,28.81667
8124,Suurlahti,other,suurlaht,Suurlahti,61.45852,27.66239
8081,Suurmäki,,suurmäk,Suurmäki,,
3209,Suurmerijoki,karelia,suurmerijok,Suurmerijoki,,
8714,Suurmerijoki,other,suurmerijok,Suurmerijoki,,
4343,Suurmiehikkälä,other,suurmiehikkäl,Suurmiehikkälä,60.7254,27.56645
7963,SuurMiehikkäläss,,suurmiehikkäläs,SuurMiehikkäläss,,
7290,Suurpää,other,suurp,Suurpää,63.63333,30.08333
7104,Suurpäälä,karelia,suurpääl,Suurpäälä,60.60197,28.15212
5992,Suurpälli,other,suurpäl,Suurpälli,,
4696,Suurpe-ro,,suurpe-ro,Suurpe-ro,,
4353,Suurpero,karelia,suurpero,Suurpero,,
5067,Suurporkku,karelia,suurporku,Suurporkku,60.55,30.35
2195,Suursaari,karelia,suursaar,Suursaari,,
2916,Suursaari,other,suursaar,Suursaari,,
1755,Suursaari,,suursaar,Suursaari,,
6182,Suursalo,karelia,suursalo,Suursalo,,
6543,Suurselkä,other,suurselk,Suurselkä,,
9404,Suurselkälä,karelia,suurselkäl,Suurselkälä,,
10777,Suurtulola,karelia,suurtulol,Suurtulola,,
6420,Suutala,other,suutal,Suutala,62.72067,23.90332
6088,Suutarila,other,suutaril,Suutarila,60.27996,25.01759
10984,Suvenniemi,other,suvenniem,Suvenniemi,,
9093,Suviainen,other,suviain,Suviainen,,
1425,Suvilahti,karelia,suvilaht,Suvilahti,62.08333,32.35
2216,Suvilahti,other,suvilaht,Suvilahti,63.07634,21.65598
9704,Suvilahti,,suvilaht,Suvilahti,63.07634,21.65598
11898,Suvisranta,other,suvisran,Suvisranta,62.67097,29.03719
7511,Svartberg,other,svartberg,Svartberg,,
5604,Sveitsi,other,sveit,Sveitsi,,
6947,Svsmä,other,svsmä,Svsmä,,
6939,Sydänmaa,karelia,sydänm,Sydänmaa,,
2212,Sydänmaa,other,sydänm,Sydänmaa,60.97013,22.48374
10963,Sydänmaaas,other,sydänmaaas,Sydänmaaas,,
7490,Sydänmaankylä,karelia,sydänmaankyl,Sydänmaankylä,,
4275,Sykäräinen,other,sykäräin,Sykäräinen,63.6157,24.4028
4366,Sykiälä,karelia,sykiäl,Sykiälä,60.28052,29.45709
1656,Sylvi,other,sylv,Sylvi,,
7878,Sylvänänkylä,other,sylvänänkyl,Sylvänänkylä,,
10437,Syn tyneet Joensuussa,,syn tyneet joensu,Syn tyneet Joensuussa,,
12159,Syn tyneet Pälkjärvellä,,syn tyneet pälkjärv,Syn tyneet Pälkjärvellä,,
12287,Syn tyneet Saarijärvellä,,syn tyneet saarijärv,Syn tyneet Saarijärvellä,,
2879,synt,other,synt,synt,,
10379,Synty neet Joensuussa,,synty neet joensu,Synty neet Joensuussa,,
11561,Synty neet Suojärvellä,,synty neet suojärv,Synty neet Suojärvellä,,
11030,Syntyneet,,syntyn,Syntyneet,,
6638,Syrjälä,other,syrjäl,Syrjälä,64.95,29.3
8422,Syrjäntaka,other,syrjäntak,Syrjäntaka,61.11833,24.83454
9085,Sysinä,,sys,Sysinä,,
9174,Sysimässä,,sysim,Sysimässä,,
8518,Syskyä,karelia,sysky,Syskyä,,
11510,Syskyjarvi,,syskyjarv,Syskyjarvi,,
5809,Syskyjärvi,karelia,syskyjärv,Syskyjärvi,61.75249,31.5287
4902,Syskyjärvi,other,syskyjärv,Syskyjärvi,,
10612,Sysma,karelia,sysm,Sysma,,
348,Sysmä,other,sysm,Sysmä,61.5,25.68333
347,Sysmä,,sysm,Sysmä,61.5,25.68333
5077,Sysmä-,other,sysmä-,Sysmä-,,
4410,Sysmäas,other,sysmäas,Sysmäas,,
4202,Sysmäjärvi,other,sysmäjärv,Sysmäjärvi,62.71774,29.05814
2172,Sysmäkk,other,sysmäk,Sysmäkk,,
5376,Syväjärvi,other,syväjärv,Syväjärvi,67.29732,25.91549
4672,Syvälahti,karelia,syvälaht,Syvälahti,60.87659,28.91224
7767,Syvälahti,other,syvälaht,Syvälahti,63.32977,29.70907
2551,Syväniemi,other,syväniem,Syväniemi,,
9474,Syvänmäki,other,syvänmäk,Syvänmäki,,
9351,Syvänniemi,other,syvänniem,Syvänniemi,62.85631,27.1566
3137,Syvänoja,other,syväno,Syvänoja,60.79248,24.99148
7570,Syvänsinkylä,other,syvänsinkyl,Syvänsinkylä,,
7405,Syväoja,other,syväo,Syväoja,60.37363,24.80091
6193,Syväoro,karelia,syväoro,Syväoro,61.49695,29.61503
8896,Syväoro,other,syväoro,Syväoro,,
1869,Syväri,karelia,syvär,Syväri,,
3873,Syväri,other,syvär,Syväri,,
5313,Syvärias,other,syvärias,Syvärias,,
9082,Taaiintehdas,other,taaiintehdas,Taaiintehdas,,
12205,Taalinteh,,taalinteh,Taalinteh,,
732,Taalintehdas,other,taalintehdas,Taalintehdas,60.02031,22.50455
6282,Taamalahovi,karelia,taamalahov,Taamalahovi,,
2687,Taapavaara,karelia,taapavaar,Taapavaara,,
8249,Taaperniemi,karelia,taaperniem,Taaperniemi,60.52617,29.35864
8848,Taasia,other,taas,Taasia,60.75,26.28333
2243,Taatila,karelia,taatil,Taatila,,
7541,Taavela,other,taavel,Taavela,,
8900,Taavetti,karelia,taavet,Taavetti,,
3023,Taavetti,other,taavet,Taavetti,60.91667,27.56667
5831,Taavetissaja,other,taavetissaj,Taavetissaja,,
2437,Taavettias,other,taavettias,Taavettias,,
8825,Taavettija,other,taavettij,Taavettija,,
8847,Taavotti,other,taavot,Taavotti,,
11633,Tähkämäki,other,tähkämäk,Tähkämäki,,
10730,Tähkäpää,karelia,tähkäp,Tähkäpää,,
7907,Tahvo,other,tahvo,Tahvo,,
3558,Tai,,tai,Tai,68.38573,23.63215
10546,Taikina,karelia,taik,Taikina,60.61882,28.15144
8829,Taikarsaari,karelia,taikarsaar,Taikarsaari,,
7825,Taima,other,taima,Taima,,
4555,Taimi,other,taimi,Taimi,,
10930,Taimoniemi,other,taimoniem,Taimoniemi,63.13885,25.76892
6711,Taina,other,taina,Taina,60.90504,27.60219
3512,Tainiokoski,other,tainiokosk,Tainiokoski,,
11846,Tainion koski,,tainion kosk,Tainion koski,,
3914,Tainionkoski,karelia,tainionkosk,Tainionkoski,,
1174,Tainionkoski,other,tainionkosk,Tainionkoski,61.21023,28.7798
1208,Tainionkoski,,tainionkosk,Tainionkoski,61.21023,28.7798
1187,Tainonkoski,karelia,tainonkosk,Tainonkoski,,
5748,Taipale,karelia,taipal,Taipale,60.62741,30.51178
1429,Taipale,other,taipal,Taipale,61.86922,24.80121
3107,Taipaleenjoki,karelia,taipaleenjok,Taipaleenjoki,,
11526,Taipaleenkylä,other,taipaleenkyl,Taipaleenkylä,,
6211,Taipalenjoki,other,taipalenjok,Taipalenjoki,,
6598,Taipaljoki,other,taipaljok,Taipaljoki,,
5978,Taipalsaari,karelia,taipalsaar,Taipalsaari,,
1070,Taipalsaari,other,taipalsaar,Taipalsaari,61.15,28.05
6562,Taipalsaarikk,other,taipalsaarik,Taipalsaarikk,,
561,Taipalus,other,taipalus,Taipalus,,
9671,Taistonluona,other,taistonluo,Taistonluona,,
11751,Taiteilija,other,taiteilij,Taiteilija,,
6453,Taivalkoski,other,taivalkosk,Taivalkoskella,,
2462,Taivalkoskikk,other,taivalkoskik,Taivalkoskikk,,
9020,Taivalsaari,other,taivalsaar,Taivalsaari,,
2410,Taivassalo,other,taivassalo,Taivassalossa,,
4235,Taivassalokk,other,taivassalok,Taivassalokk,,
9862,Takahuhti,other,takahuht,Takahuhti,61.50154,23.84744
4114,Takala,other,takal,Takala,62.7,30.76667
5091,Takamaa,other,takam,Takamaa,61.60759,23.53249
10006,Takaperä,other,takaper,Takaperä,,
7808,Takatalo,other,takatalo,Takatalo,,
7357,Talina,other,tal,Talissa,,
7420,Talanterä,other,talanter,Talanterä,,
7312,Talenterä,other,talenter,Talenterä,,
2267,Tali,karelia,tali,Tali,49.85918,40.07606
6750,Tali,other,tali,Tali,,
4907,Talias,karelia,talias,Talias,,
5937,Talihovi,karelia,talihov,Talihovi,,
10063,Talikkala,karelia,talikkal,Talikkalassa,,
12329,Talinasema,karelia,talinasem,Talinasema,,
2399,Taljala,karelia,taljal,Taljala,,
8305,Taljala,other,taljal,Taljala,61.09906,24.04619
6637,Tallakartano,other,tallakartano,Tallakartano,,
6811,Tallinna,karelia,tallin,Tallinna,,
2029,Tallinna,other,tallin,Tallinna,,
9012,Talma,other,talm,Talma,60.40663,25.17806
2319,Talola,other,talol,Talola,60.65154,23.12519
7274,Talonterä,other,talonter,Talonterä,,
4247,Talouskoulun,other,talouskoulu,Talouskoulun,,
1536,Taluskylä,other,taluskyl,Taluskylä,64.23579,24.29015
9850,talvi-,other,talvi-,talvi-,,
3214,Talviainen,other,talviain,Talviainen,61.73518,24.65761
2492,Talvikoski,,talvikosk,Talvikoski,,
7885,Talvisilta,other,talvis,Talvisilta,60.58112,23.39276
4333,Talvisotaan,other,talviso,Talvisotaan,,
1036,Talvisodassa,other,talvisod,Talvisodassa,,
7516,Tam,,tam,Tam,53.73589,73.71322
4664,Tamasetostivatv,other,tamasetostivatv,Tamasetostivatv,,
5944,Tambov,other,tambov,Tambov,,
10950,Tamhanka,karelia,tamhank,Tamhanka,,
6894,Tammio,other,tamio,Tammio,60.41556,27.42112
1511,Tammela,other,tammel,Tammela,62.977,22.05115
3670,Tammelakk,other,tammelak,Tammelakk,,
11886,Tammenlahti,other,tammenlaht,Tammenlahti,61.96773,28.63529
359,Tammiainen,other,tammiain,Tammiainen,60.99568,22.8424
5428,Tammijärvi,other,tammijärv,Tammijärvi,61.82965,25.82409
11683,Tammikangas,other,tammikangas,Tammikangas,,
7914,Tammisaaari,other,tammisaaar,Tammisaaari,,
10579,Tammisaari,karelia,tammisaar,Tammisaari,,
1671,Tammisaari,other,tammisaar,Tammisaari,59.97359,23.43389
2068,Tammisaari,,tammisaar,Tammisaari,59.97359,23.43389
7912,Tammisaaren mlk,,tammisaaren mlk,Tammisaaren mlk,,
6327,Tammisaarenmlk,other,tammisaarenmlk,Tammisaarenmlk,,
